ID,Name,Glottocode,Macroarea,Latitude,Longitude,Family_Glottocode,Family_Name
758_Kuria_kuri1259,Kuria,kuri1259,Africa,-1.50636,34.5049,atla1278,Atlantic-Congo
759_Kusaal_kusa1250,Kusaal,kusa1250,Africa,10.9703,-0.38756,atla1278,Atlantic-Congo
760_Lama_Togo_lama1275,Lama (Togo),lama1275,Africa,8.66954,0.833293,atla1278,Atlantic-Congo
761_Lele_Chad_lele1276,Lele (Chad),lele1276,Africa,9.158,15.81149,afro1255,Afro-Asiatic
762_Lendu_lend1245,Lendu,lend1245,Africa,2.1898,30.6794,cent2225,Central Sudanic
763_Loma_Liberia_loma1260,Loma (Liberia),loma1260,Africa,7.91585,-9.69906,mand1469,Mande
764_Loko_loko1255,Loko,loko1255,Africa,9.11838,-12.1583,mand1469,Mande
765_Ligbi_ligb1244,Ligbi,ligb1244,Africa,7.94291,-2.56353,mand1469,Mande
766_WestCentral_Limba_west2450,West-Central Limba,west2450,Africa,9.52392,-12.3138,atla1278,Atlantic-Congo
767_Limbum_limb1268,Limbum,limb1268,Africa,6.58608,10.9802,atla1278,Atlantic-Congo
768_Lingala_ling1263,Kinshasa Lingala,ling1263,Africa,-4.409174,15.28532,atla1278,Atlantic-Congo
769_Lukpa_lukp1238,Lukpa,lukp1238,Africa,9.51949,1.66954,atla1278,Atlantic-Congo
770_Ganda_gand1255,Ganda,gand1255,Africa,0.66884,32.15153,atla1278,Atlantic-Congo
771_Lugbara_lugb1240,Lugbara,lugb1240,Africa,3.02245,30.8642,cent2225,Central Sudanic
772_Lyele_lyel1241,Lyélé,lyel1241,Africa,12.4305,-2.59229,atla1278,Atlantic-Congo
773_Donga_Mambila_came1252,Donga Mambila,came1252,Africa,6.43829,11.41953,atla1278,Atlantic-Congo
774_Western_Mambila_nige1255,Western Mambila,nige1255,Africa,6.69736,11.3161,atla1278,Atlantic-Congo
775_Mampruli_mamp1244,Mampruli,mamp1244,Africa,10.3884,-0.74675,atla1278,Atlantic-Congo
776_Western_Maninkakan_west2500,Western Maninkakan,west2500,Africa,13.5677,-12.8009,mand1469,Mande
777_Eastern_Maninkakan_east2426,Eastern Maninkakan,east2426,Africa,9.33048,-10.5394,mand1469,Mande
778_Mangbetu_mang1394,Mangbetu,mang1394,Africa,2.5511,27.0712,cent2225,Central Sudanic
779_Kita_Maninkakan_kita1249,Kita Maninkakan,kita1249,Africa,13.1798,-9.49151,mand1469,Mande
780_Mundu_mund1326,Mündü,mund1326,Africa,4.22755,29.9967,atla1278,Atlantic-Congo
781_Cross_River_Mbembe_cros1244,Cross River Mbembe,cros1244,Africa,6.16926,8.23592,atla1278,Atlantic-Congo
782_Mbo_Cameroon_mboc1235,Mbo (Cameroon),mboc1235,Africa,5.13981,9.92766,atla1278,Atlantic-Congo
783_Makaa_maka1304,Makaa,maka1304,Africa,4.15471,13.0789,atla1278,Atlantic-Congo
784_Mende_Sierra_Leone_mend1266,Mende (Sierra Leone),mend1266,Africa,7.90935,-10.9926,mand1469,Mande
785_Meta_meta1238,Meta',meta1238,Africa,5.88942,9.87416,atla1278,Atlantic-Congo
786_Mamara_Senoufo_mama1271,Mamara Senoufo,mama1271,Africa,12.4871,-5.28245,atla1278,Atlantic-Congo
787_Deg_degg1238,Deg,degg1238,Africa,8.43846,-2.28724,atla1278,Atlantic-Congo
788_MofuGudur_mofu1248,Mofu-Gudur,mofu1248,Africa,10.567,14.0314,afro1255,Afro-Asiatic
789_Mossi_moss1236,Mossi,moss1236,Africa,11.95,-1.32,atla1278,Atlantic-Congo
790_Mwan_mwan1250,Mwan,mwan1250,Africa,7.87533,-5.94577,mand1469,Mande
791_Mundani_mund1327,Mundani,mund1327,Africa,5.68073,9.91533,atla1278,Atlantic-Congo
792_Kituba_Congo_kitu1245,Kituba (Congo),kitu1245,Africa,-4.15654,14.5648,atla1278,Atlantic-Congo
793_Murle_murl1244,Murle,murl1244,Africa,6.69756,33.988,surm1244,Surmic
794_Mwaghavul_mwag1236,Mwaghavul,mwag1236,Africa,9.47205,8.96522,afro1255,Afro-Asiatic
795_Nafaanra_nafa1258,Nafanan,nafa1258,Africa,8.00522,-2.51001,atla1278,Atlantic-Congo
796_Nawdm_nawd1238,Nawdm,nawd1238,Africa,7.17037,0.58553,atla1278,Atlantic-Congo
797_Northern_Nuni_nort2784,Northern Nuni,nort2784,Africa,12.131,-2.98206,atla1278,Atlantic-Congo
798_Nomaande_noma1260,Nomaande,noma1260,Africa,4.5893,10.9157,atla1278,Atlantic-Congo
799_Ngambay_ngam1268,Ngambay,ngam1268,Africa,8.57051,15.414,cent2225,Central Sudanic
800_Ngbaka_Minagende_ngba1285,Ngbaka Minagende,ngba1285,Africa,2.98887,18.994,atla1278,Atlantic-Congo
801_Northern_Ngbandi_nort2774,Northern Ngbandi,nort2774,Africa,3.56357,21.85251,atla1278,Atlantic-Congo
802_Ngiemboon_ngie1241,Ngiemboon,ngie1241,Africa,5.56777,10.1266,atla1278,Atlantic-Congo
803_Nyabwa_nyab1255,Nyabwa,nyab1255,Africa,6.87615,-6.84428,atla1278,Atlantic-Congo
804_Lamnso_lamn1239,Lamnso',lamn1239,Africa,6.39743,11.0684,atla1278,Atlantic-Congo
805_Nugunu_Cameroon_nugu1242,Nugunu (Cameroon),nugu1242,Africa,4.63103,11.1837,atla1278,Atlantic-Congo
806_NupeNupeTako_nupe1254,Nupe-Nupe-Tako,nupe1254,Africa,9.18404,5.40031,atla1278,Atlantic-Congo
807_Madi_madi1260,Ma'di,madi1260,Africa,3.62499,31.8471,cent2225,Central Sudanic
808_Parkwa_park1239,Parkwa,park1239,Africa,11.0206,14.0964,afro1255,Afro-Asiatic
809_Pulaar_pula1263,Pulaar,pula1263,Africa,13.8694,-13.4482,atla1278,Atlantic-Congo
810_Pular_pula1262,Pular,pula1262,Africa,12.1826,-12.7338,atla1278,Atlantic-Congo
811_Rendille_rend1243,Rendille,rend1243,Africa,2.27065,37.3608,afro1255,Afro-Asiatic
812_Sabaot_saba1262,Sabaot,saba1262,Africa,1.01297,34.6664,nilo1247,Nilotic
813_Sango_sang1328,Sango,sang1328,Africa,6.78584,20.1702,atla1278,Atlantic-Congo
814_Sango_sang1328,Sango,sang1328,Africa,6.78584,20.1702,atla1278,Atlantic-Congo
815_Senara_Senoufo_sena1262,Senar de Kankalaba,sena1262,Africa,10.4987,-5.28216,atla1278,Atlantic-Congo
816_Sereer_sere1260,Sereer,sere1260,Africa,13.8941,-16.3916,atla1278,Atlantic-Congo
817_Sissala_of_Burkina_Faso_siss1242,Sissala of Burkina Faso,siss1242,Africa,11.0916,-2.38217,atla1278,Atlantic-Congo
818_Sissala_of_Burkina_Faso_siss1242,Sissala of Burkina Faso,siss1242,Africa,11.0916,-2.38217,atla1278,Atlantic-Congo
819_Koyra_Chiini_Songhay_koyr1240,Koyra Chiini Songhay,koyr1240,Africa,16.192,-3.73962,song1307,Songhay
820_Soninke_soni1259,Soninke,soni1259,Africa,13.1273,-11.7178,mand1469,Mande
821_Soninke_soni1259,Soninke,soni1259,Africa,13.1273,-11.7178,mand1469,Mande
822_Susu_susu1250,Susu,susu1250,Africa,10.4046,-13.3628,mand1469,Mande
823_Swahili_swah1253,Swahili,swah1253,Africa,-8.25605,37.624,atla1278,Atlantic-Congo
824_Tawallammat_Tamajaq_tawa1286,Tawallammat Tamajaq,tawa1286,Africa,13.9878,4.47692,afro1255,Afro-Asiatic
825_Tamasheq_tama1365,Tamasheq,tama1365,Africa,14.2038,-2.41269,afro1255,Afro-Asiatic
826_Tarok_taro1263,Tarok,taro1263,Africa,8.98356,10.0288,atla1278,Atlantic-Congo
827_Teen_teen1242,Téén,teen1242,Africa,9.84556,-3.71183,atla1278,Atlantic-Congo
828_Tedaga_teda1241,Tedaga,teda1241,Africa,18.0426,14.7717,saha1256,Saharan
829_Tem_temm1241,Tem,temm1241,Africa,8.967,1.136,atla1278,Atlantic-Congo
830_Tofin_Gbe_tofi1235,Tofin Gbe,tofi1235,Africa,6.51774,2.43226,atla1278,Atlantic-Congo
831_Timne_timn1235,Timne,timn1235,Africa,8.90294,-12.3331,atla1278,Atlantic-Congo
832_Tikar_tika1246,Tikar,tika1246,Africa,5.87004,11.6104,atla1278,Atlantic-Congo
833_Toposa_topo1242,Toposa,topo1242,Africa,5.15904,34.2159,nilo1247,Nilotic
834_Toura_Cote_dIvoire_tour1242,Toura (Côte d'Ivoire),tour1242,Africa,7.76747,-7.33105,mand1469,Mande
835_Northern_Toussian_nort2787,Northern Toussian,nort2787,Africa,11.133,-4.88274,atla1278,Atlantic-Congo
836_Vagla_vagl1239,Vagla,vagl1239,Africa,9.33848,-2.31333,atla1278,Atlantic-Congo
837_Vute_vute1244,Vute,vute1244,Africa,6.13603,11.8839,atla1278,Atlantic-Congo
838_Waama_waam1244,Waama,waam1244,Africa,10.5956,1.65318,atla1278,Atlantic-Congo
839_Wan_wann1242,Wan,wann1242,Africa,7.88773,-5.82092,mand1469,Mande
840_WobeWe_Northern_weno1238,Wobe-Wè Northern,weno1238,Africa,7.40391,-7.24617,atla1278,Atlantic-Congo
841_Wolof_nucl1347,Wolof,nucl1347,Africa,15.2534,-15.383,atla1278,Atlantic-Congo
842_Yamba_yamb1251,Yamba,yamb1251,Africa,6.535505,11.07711,atla1278,Atlantic-Congo
843_Yambeta_yamb1252,Yambeta,yamb1252,Africa,4.83615,10.9369,atla1278,Atlantic-Congo
844_Yaoure_yaou1238,Yaouré,yaou1238,Africa,6.95282,-5.57851,mand1469,Mande
845_Yemba_yemb1246,Yemba,yemb1246,Africa,5.47421,10.0214,atla1278,Atlantic-Congo
846_Yom_yomm1242,Yom,yomm1242,Africa,9.87186,1.81099,atla1278,Atlantic-Congo
847_Yoruba_yoru1245,Yoruba,yoru1245,Africa,7.15345,3.67225,atla1278,Atlantic-Congo
848_Yoruba_yoru1245,Yoruba,yoru1245,Africa,7.15345,3.67225,atla1278,Atlantic-Congo
849_Zande_zand1248,Zande,zand1248,Africa,4.62047,26.7157,atla1278,Atlantic-Congo
850_ZarmaKaado_zarm1239,Zarma-Kaado,zarm1239,Africa,12.8554,2.41173,song1307,Songhay
851_ZulgoGemzek_zulg1242,Zulgo-Gemzek,zulg1242,Africa,10.827,14.0578,afro1255,Afro-Asiatic
852_Fwe_fwee1238,Fwe,fwee1238,Africa,-17.72372,24.43151,atla1278,Atlantic-Congo
853_Yeyi_yeyi1239,Yeyi,yeyi1239,Africa,-18.9178,23.6088,atla1278,Atlantic-Congo
854_Cavinena_cavi1250,Cavineña,cavi1250,South America,-13.3544,-66.6277,pano1259,Pano-Tacanan
855_Chamicuro_cham1318,Chamicuro,cham1318,South America,-5.1149,-75.6778,araw1281,Arawakan
856_Chechen_chec1245,Chechen,chec1245,Eurasia,43.5,45.5,nakh1245,Nakh-Daghestanian
857_Chepang_chep1245,Chepang,chep1245,Eurasia,27.7206,84.9017,sino1245,Sino-Tibetan
858_Eastern_Mari_east2328,Eastern Mari,east2328,Eurasia,55.8307,48.405,ural1272,Uralic
859_Lealao_Chinantec_leal1235,Lealao Chinantec,leal1235,North America,17.3162,-95.9265,otom1299,Otomanguean
860_Chol_chol1282,Chol,chol1282,North America,17.4897,-92.4698,maya1287,Mayan
861_Chrau_chra1242,Chrau,chra1242,Eurasia,10.8021,107.293,aust1305,Austroasiatic
862_Barbareno_barb1263,Barbareño,barb1263,North America,34.462,-119.699,chum1262,Chumashan
863_Coeur_dAlene_coeu1236,Coeur d'Alene,coeu1236,North America,47.2958,-116.715,sali1255,Salishan
864_Comanche_coma1245,Comanche,coma1245,North America,34.0,-101.0,utoa1244,Uto-Aztecan
865_Cupeno_cupe1243,Cupeño,cupe1243,North America,33.3148,-116.515,utoa1244,Uto-Aztecan
866_Cuvok_cuvo1236,Cuvok,cuvo1236,Africa,10.6448,14.0006,afro1255,Afro-Asiatic
867_Denya_deny1238,Denya,deny1238,Africa,5.97237,9.39989,atla1278,Atlantic-Congo
868_Nepali_Kurux_nepa1253,Nepali Kurux,nepa1253,Eurasia,26.72057,86.00255,drav1251,Dravidian
869_Mufian_mufi1238,Mufian,mufi1238,Pacific,-3.57932,142.955,nucl1708,Nuclear Torricelli
870_Usarufa_usar1243,Usarufa,usar1243,Pacific,-6.38898,145.633,nucl1709,Nuclear Trans New Guinea
871_Korafe_kora1295,Korafe,kora1295,Pacific,,,nucl1709,Nuclear Trans New Guinea
872_Binumarien_binu1245,Binumarien,binu1245,Pacific,-6.22068,146.102,nucl1709,Nuclear Trans New Guinea
873_Eggon_eggo1239,Eggon,eggo1239,Africa,8.71442,8.45686,atla1278,Atlantic-Congo
874_Ekpeye_ekpe1253,Ekpeye,ekpe1253,Africa,5.06715,6.53362,atla1278,Atlantic-Congo
875_Endo_endo1242,Endo,endo1242,Africa,,,nilo1247,Nilotic
876_Esimbi_esim1238,Esimbi,esim1238,Africa,6.50094,9.86936,atla1278,Atlantic-Congo
877_Fang_Equatorial_Guinea_fang1246,Fang (Equatorial Guinea),fang1246,Africa,1.723965,11.61454,atla1278,Atlantic-Congo
878_Furu_furu1242,Furu,furu1242,Africa,4.485,20.6448,cent2225,Central Sudanic
879_Karadjeri_kara1476,Karadjeri,kara1476,Australia,-18.6771,122.334,pama1250,Pama-Nyungan
880_Gbari_gbar1246,Gbari,gbar1246,Africa,8.46411,7.10757,atla1278,Atlantic-Congo
881_Golin_goli1247,Golin,goli1247,Pacific,-6.2249,144.8505,nucl1709,Nuclear Trans New Guinea
882_Guajajara_guaj1255,Guajajára,guaj1255,South America,-4.69461,-45.7081,tupi1275,Tupian
883_Bininj_KunWok_gunw1252,Bininj Kun-Wok,gunw1252,Australia,-12.3398,133.358,gunw1250,Gunwinyguan
884_Haya_haya1250,Haya,haya1250,Africa,-1.70878,31.4846,atla1278,Atlantic-Congo
885_Huron_huro1249,Lorette Huron,huro1249,North America,,,iroq1247,Iroquoian
886_Huichol_huic1243,Huichol,huic1243,North America,21.954,-104.062,utoa1244,Uto-Aztecan
887_Huaylas_Ancash_Quechua_huay1240,Huaylas Ancash Quechua,huay1240,South America,-9.38709,-77.7768,quec1387,Quechuan
888_San_Mateo_del_Mar_Huave_sanm1287,San Mateo del Mar Huave,sanm1287,North America,16.2129,-95.0077,huav1256,Huavean
889_Jauja_Wanca_Quechua_jauj1238,Jauja Wanca Quechua,jauj1238,South America,-11.6747,-75.2786,quec1387,Quechuan
890_Luyi_luya1241,Luyi,luya1241,Africa,-15.01,22.67,atla1278,Atlantic-Congo
891_Ibani_iban1261,Ibani,iban1261,Africa,4.49119,7.23558,ijoi1239,Ijoid
892_Imonda_imon1245,Imonda,imon1245,Pacific,-3.31228,141.171,bord1247,Border
893_Ingush_ingu1240,Ingush,ingu1240,Eurasia,43.11,45.03,nakh1245,Nakh-Daghestanian
894_Isaka_kris1246,I'saka,kris1246,Pacific,-2.80084,141.303,skoo1245,Sko
895_Yalunka_yalu1240,Yalunka,yalu1240,Africa,9.97186,-11.2836,mand1469,Mande
896_Izere_izer1241,Izere,izer1241,Africa,9.5,8.7,atla1278,Atlantic-Congo
897_Madi_jama1261,Madi,jama1261,South America,-7.62223,-66.5662,araw1282,Arawan
898_Towa_jeme1245,Towa,jeme1245,North America,35.5994,-106.766,kiow1265,Kiowa-Tanoan
899_Lijili_liji1238,Lijili,liji1238,Africa,8.52193,8.35562,atla1278,Atlantic-Congo
900_Kabyle_kaby1243,Kabyle,kaby1243,Africa,36.4103,4.76137,afro1255,Afro-Asiatic
901_Gidar_gida1247,Gidar,gida1247,Africa,9.874715,14.07845,afro1255,Afro-Asiatic
902_Kayabi_kaya1329,Kayabí,kaya1329,South America,-11.2747,-55.5479,tupi1275,Tupian
903_Kamasau_kama1367,Kamasau,kama1367,Pacific,-3.8503,143.842,nucl1708,Nuclear Torricelli
904_Kanoe_kano1245,Kanoê,kano1245,South America,-12.1789,-64.5812,,
905_Kenswei_Nsei_kens1251,Kenswei Nsei,kens1251,Africa,6.01713,10.412,atla1278,Atlantic-Congo
906_Eastern_Karaboro_east2398,Eastern Karaboro,east2398,Africa,10.4987,-4.52253,atla1278,Atlantic-Congo
907_Karipuna_Creole_French_kari1301,Uaçá Creole French,kari1301,South America,3.42825,-51.6888,indo1319,Indo-European
908_Kenyang_keny1279,Kenyang,keny1279,Africa,5.58288,9.55918,atla1278,Atlantic-Congo
909_Kharia_khar1287,Kharia,khar1287,Eurasia,22.3571,84.3922,aust1305,Austroasiatic
910_Chong_of_Chanthaburi_chon1284,Chong of Chanthaburi,chon1284,Eurasia,12.5218,102.514,aust1305,Austroasiatic
911_Kinyarwanda_kiny1244,Kinyarwanda,kiny1244,Africa,-1.56771,29.6441,atla1278,Atlantic-Congo
912_Kirike_kiri1254,Kirike,kiri1254,Africa,4.41126,6.98938,ijoi1239,Ijoid
913_Kokota_koko1269,Kokota,koko1269,Pacific,-8.16481,159.191,aust1307,Austronesian
914_Bakole_bako1250,Bakole,bako1250,Africa,4.43654,8.97387,atla1278,Atlantic-Congo
915_Konni_konn1242,Konni,konn1242,Africa,10.2368,-1.54376,atla1278,Atlantic-Congo
916_Kuay_kuay1244,Kuay,kuay1244,Eurasia,,,aust1305,Austroasiatic
917_Kulung_Nepal_kulu1253,Kulung (Nepal),kulu1253,Eurasia,27.1606,87.5717,sino1245,Sino-Tibetan
918_Kuot_kuot1243,Kuot,kuot1243,Pacific,-3.06952,151.537,,
919_Kusunda_kusu1250,Kusunda,kusu1250,Eurasia,28.33,82.6,,
920_Kuvi_kuvi1243,Kuvi,kuvi1243,Eurasia,18.8832,83.7552,drav1251,Dravidian
921_Kwaza_kwaz1243,Kwaza,kwaz1243,South America,-11.6667,-61.1833,,
922_LehKenhat_lada1244,Leh Ladakhi,lada1244,Eurasia,33.468,80.6013,sino1245,Sino-Tibetan
923_Langi_lang1320,Langi,lang1320,Africa,-4.71413,35.9517,atla1278,Atlantic-Congo
924_Lao_laoo1244,Lao,laoo1244,Eurasia,19.0,102.46,taik1256,Tai-Kadai
925_Lavukaleve_lavu1241,Lavukaleve,lavu1241,Pacific,-9.05569,159.119,,
926_BafawBalong_bafa1247,Bafaw-Balong,bafa1247,Africa,4.53307,9.522,atla1278,Atlantic-Congo
927_Lunda_lund1266,Lunda,lund1266,Africa,-11.1793,23.8662,atla1278,Atlantic-Congo
928_Luchazi_luch1239,Luchazi,luch1239,Africa,-14.0648,22.2437,atla1278,Atlantic-Congo
929_Oroko_orok1266,Oroko,orok1266,Africa,4.89504,9.15209,atla1278,Atlantic-Congo
930_Macedonian_mace1250,Macedonian,mace1250,Eurasia,41.5957,21.7932,indo1319,Indo-European
931_Mada_Cameroon_mada1293,Mada (Cameroon),mada1293,Africa,10.8806,14.1142,afro1255,Afro-Asiatic
932_Madi_Papua_New_Guinea_madi1261,Madi (Papua New Guinea),madi1261,Pacific,-5.63017,146.407,nucl1709,Nuclear Trans New Guinea
933_Manam_mana1295,Manam,mana1295,Pacific,-4.07921,145.033,aust1307,Austronesian
934_Bamenyam_bame1260,Bamenyam,bame1260,Africa,5.77049,10.3302,atla1278,Atlantic-Congo
935_Manange_mana1288,Manange,mana1288,Eurasia,28.6416,84.0515,sino1245,Sino-Tibetan
936_Ngemba_ngem1255,Ngemba,ngem1255,Africa,5.97864,10.1469,atla1278,Atlantic-Congo
937_Marra_mara1385,Marra,mara1385,Australia,-14.7927,134.865,mang1423,Mangarrayi-Maran
938_MaybratKaron_maib1239,Maybrat-Karon,maib1239,Pacific,-1.3679,132.591,,
939_GbayaMbodomo_gbay1281,Gbaya-Mbodomo,gbay1281,Africa,4.800365,14.606865,atla1278,Atlantic-Congo
940_Medumba_medu1238,Medumba,medu1238,Africa,5.10901,10.6118,atla1278,Atlantic-Congo
941_Mingrelian_ming1252,Mingrelian,ming1252,Eurasia,42.5129,41.8719,kart1248,Kartvelian
942_Mmen_mmen1238,Mmen,mmen1238,Africa,6.43213,10.2541,atla1278,Atlantic-Congo
943_Moken_moke1242,Moken,moke1242,Eurasia,10.1474,98.6765,aust1307,Austronesian
944_MosetenChimane_mose1249,Mosetén-Chimané,mose1249,South America,-14.64448,-67.83756,,
945_Mpongmpong_mpon1254,Mpongmpong,mpon1254,Africa,3.14015,14.866,atla1278,Atlantic-Congo
946_Mungaka_mung1266,Mungaka,mung1266,Africa,5.89752,10.0294,atla1278,Atlantic-Congo
947_Mvumbo_mvum1238,Mvumbo,mvum1238,Africa,,,atla1278,Atlantic-Congo
948_Mwotlap_motl1237,Mwotlap,motl1237,Pacific,-13.655015,167.706277,aust1307,Austronesian
949_Namia_nami1256,Namia,nami1256,Pacific,-3.85538,141.788,sepi1257,Sepik
950_Ndemli_ndem1249,Ndemli,ndem1249,Africa,4.58061,10.2197,atla1278,Atlantic-Congo
951_MescaleroChiricahua_Apache_mesc1238,Mescalero-Chiricahua Apache,mesc1238,North America,33.1291,-105.566,atha1245,Athabaskan-Eyak-Tlingit
952_Quechan_quec1382,Quechan,quec1382,North America,32.7859,-114.599,coch1271,Cochimi-Yuman
953_Nankina_nank1250,Nankina,nank1250,Pacific,-5.80804,146.464,nucl1709,Nuclear Trans New Guinea
954_Nandi_nand1266,Nandi,nand1266,Africa,0.793737,35.408478,nilo1247,Nilotic
955_Kimaama_kima1246,Kimaama,kima1246,Pacific,-8.01899,138.355,kolo1268,Kolopom
956_Naki_naki1238,Naki,naki1238,Africa,6.62784,10.2378,atla1278,Atlantic-Congo
957_Michoacan_Nahuatl_mich1245,Michoacán Nahuatl,mich1245,North America,18.3412,-103.361,utoa1244,Uto-Aztecan
958_Naga_Pidgin_naga1394,Naga Pidgin,naga1394,Eurasia,25.2508,93.4438,indo1319,Indo-European
959_Ngoshie_ngos1238,Ngoshie,ngos1238,Africa,6.04616,9.83193,atla1278,Atlantic-Congo
960_Ngalakgan_ngal1293,Ngalakgan,ngal1293,Australia,-14.4281,134.716,gunw1250,Gunwinyguan
961_Nangikurrunggurr_nang1259,Nangikurrunggurr,nang1259,Australia,-14.268,131.237,sout2772,Southern Daly
962_Isebe_iseb1246,Isebe,iseb1246,Pacific,-5.20719,145.691,nucl1709,Nuclear Trans New Guinea
963_Ngombale_ngom1271,Ngombale,ngom1271,Africa,5.70306,10.1446,atla1278,Atlantic-Congo
964_Nuuchahnulth_nuuc1236,Nuu-chah-nulth,nuuc1236,North America,49.67,-126.67,waka1280,Wakashan
965_Northern_Khmer_nort2684,Northern Khmer,nort2684,Eurasia,14.4674,103.863,aust1305,Austroasiatic
966_Northern_Paiute_nort2954,Northern Paiute,nort2954,North America,40.0799,-119.536,utoa1244,Uto-Aztecan
967_Nubi_nubi1253,Nubi,nubi1253,Africa,-0.183215,34.7552,afro1255,Afro-Asiatic
968_Nuer_nuer1246,Nuer,nuer1246,Africa,8.13911,32.3829,nilo1247,Nilotic
969_Elip_elip1238,Elip,elip1238,Africa,4.45694,11.193,atla1278,Atlantic-Congo
970_Nyamwezi_nyam1276,Nyamwezi,nyam1276,Africa,-5.08559,32.94452,atla1278,Atlantic-Congo
971_Nyeu_nyeu1238,Nyeu,nyeu1238,Eurasia,14.8817,104.33,aust1305,Austroasiatic
972_Obolo_obol1243,Obolo,obol1243,Africa,4.62851,7.81985,atla1278,Atlantic-Congo
973_Mianmin_mian1257,Mianmin,mian1257,Pacific,,,nucl1709,Nuclear Trans New Guinea
974_Faiwol_faiw1243,Faiwol,faiw1243,Pacific,-5.4967,141.656,nucl1709,Nuclear Trans New Guinea
975_Oku_okuu1243,Oku,okuu1243,Africa,6.23712,10.5096,atla1278,Atlantic-Congo
976_Ossetian_osse1243,Modern Ossetic,osse1243,Eurasia,42.98,44.61,indo1319,Indo-European
977_Palauan_pala1344,Palauan,pala1344,Pacific,7.34138,134.476678,aust1307,Austronesian
978_Orokaiva_orok1269,Orokaiva,orok1269,Pacific,-8.79019,148.09,nucl1709,Nuclear Trans New Guinea
979_Yil_yill1241,Yil,yill1241,Pacific,-3.46501,142.178,nucl1708,Nuclear Torricelli
980_Ningil_ning1273,Ningil,ning1273,Pacific,-3.49733,142.251,nucl1708,Nuclear Torricelli
981_Dobu_dobu1241,Dobu,dobu1241,Pacific,-9.63239,150.825,aust1307,Austronesian
982_Samo_samo1303,Samo,samo1303,Pacific,-6.15496,142.195,east2433,East Strickland
983_Uri_urii1240,Uri,urii1240,Pacific,-6.41993,146.608,nucl1709,Nuclear Trans New Guinea
984_Boikin_boik1241,Boikin,boik1241,Pacific,-3.68297,143.474,nduu1242,Ndu
985_Prai_phai1238,Prai,phai1238,Eurasia,19.0383,101.218,aust1305,Austroasiatic
986_Mal_mall1246,Mal,mall1246,Eurasia,19.273,101.204,aust1305,Austroasiatic
987_Rama_rama1270,Rama,rama1270,North America,11.5007,-83.8571,chib1249,Chibchan
988_Matbat_matb1237,Matbat,matb1237,Pacific,-1.8801,130.075,aust1307,Austronesian
989_Rundi_rund1242,Rundi,rund1242,Africa,-2.94,29.97,atla1278,Atlantic-Congo
990_Nyankole_nyan1307,Nyankole,nyan1307,Africa,-0.46364,30.548,atla1278,Atlantic-Congo
991_Marwari_India_marw1260,Marwari (India),marw1260,Eurasia,27.002,75.0656,indo1319,Indo-European
992_Samba_Leko_samb1305,Samba Leko,samb1305,Africa,8.19236,11.7366,atla1278,Atlantic-Congo
993_Southern_Samo_sout2844,Southern Samo,sout2844,Africa,12.713,-2.9052,mand1469,Mande
994_Samre_or_Siem_Reap_samr1245,Samre of Siem Reap,samr1245,Eurasia,13.479,103.978,book1242,Bookkeeping
995_Sabane_saba1268,Sabanê,saba1268,South America,-12.9857,-60.335,namb1299,Nambiquaran
996_Saanich_saan1246,Saanich,saan1246,North America,,,sali1255,Salishan
997_Sasak_sasa1249,Sasak,sasa1249,Pacific,-8.58349,116.284,aust1307,Austronesian
998_Savara_sava1244,Savara,sava1244,Eurasia,18.7302,84.1414,book1242,Bookkeeping
999_Sayula_Popoluca_sayu1241,Sayula Popoluca,sayu1241,North America,17.8606,-94.9531,mixe1284,Mixe-Zoque
1000_Secoya_seco1241,Secoya,seco1241,South America,-0.459785,-75.5547,tuca1253,Tucanoan
1001_Seediq_taro1264,Seediq,taro1264,Pacific,23.9032,121.358,aust1307,Austronesian
1002_Seimat_seim1238,Seimat,seim1238,Pacific,-1.2666667,144.25,aust1307,Austronesian
1003_Semelai_seme1247,Semelai,seme1247,Eurasia,2.82799,102.806,aust1305,Austroasiatic
1004_Serrano_serr1255,Serrano,serr1255,North America,33.9479,-116.772,utoa1244,Uto-Aztecan
1005_Shabo_shab1252,Shabo,shab1252,Africa,7.64407,35.223,,
1006_Yawanawa_yawa1260,Yawanawa,yawa1260,South America,-8.87563,-71.8199,pano1259,Pano-Tacanan
1007_Makonde_mako1251,Makonde,mako1251,Africa,-10.9906,39.5133,atla1278,Atlantic-Congo
1008_Shona_shon1251,Shona,shon1251,Africa,-17.20849,29.75725,atla1278,Atlantic-Congo
1009_Bamun_bamu1253,Bamun,bamu1253,Africa,5.49017,10.8477,atla1278,Atlantic-Congo
1010_SiarLak_siar1238,Siar-Lak,siar1238,Pacific,-4.62059,152.892,aust1307,Austronesian
1011_Saraiki_sera1259,Saraiki,sera1259,Eurasia,29.5534,71.906,indo1319,Indo-European
1012_Shawnee_shaw1249,Shawnee,shaw1249,North America,40.0,-83.0,algi1248,Algic
1013_Skou_nucl1634,Skou,nucl1634,Pacific,-2.64378,140.902,skoo1245,Sko
1014_Thavung_aheu1239,Thavung,aheu1239,Eurasia,17.7655,104.229,aust1305,Austroasiatic
1015_South_Efate_sout2856,South Efate,sout2856,Pacific,-17.7006,168.377,aust1307,Austronesian
1016_Spokane_spok1245,Spokane,spok1245,North America,47.9087,-118.062,sali1255,Salishan
