ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Family_Glottocode,Family_Name,Glottolog_Name
712_Adamawa_Fulfulde_adam1253,Adamawa Fulfulde,Africa,8.140326,13.077338,adam1253,fub,atla1278,Atlantic-Congo,Adamawa Fulfulde
713_CentralEastern_Niger_Fulfulde_cent2018,Central-Eastern Niger Fulfulde,Africa,15.0907,8.43261,cent2018,fuq,atla1278,Atlantic-Congo,Central-Eastern Niger Fulfulde
714_Maasina_Fulfulde_maas1239,Maasina Fulfulde,Africa,11.1324,-3.64763,maas1239,ffm,atla1278,Atlantic-Congo,Maasina Fulfulde
715_Western_Niger_Fulfulde_west2454,Western Niger Fulfulde,Africa,14.2471,-0.52004,west2454,fuh,atla1278,Atlantic-Congo,Western Niger Fulfulde
716_Fuliiru_fuli1240,Fuliiru,Africa,-3.04022,28.9865,fuli1240,flr,atla1278,Atlantic-Congo,Fuliiru
717_Ga_gaaa1244,Ga,Africa,5.65488,-0.18598,gaaa1244,gaa,atla1278,Atlantic-Congo,Ga
718_Ngangam_ngan1299,Ngangam,Africa,10.2523,0.70509,ngan1299,gng,atla1278,Atlantic-Congo,Ngangam
719_Northwest_Gbaya_nort2775,Northwest Gbaya,Africa,5.9503,15.2569,nort2775,gya,atla1278,Atlantic-Congo,Northwest Gbaya
720_GbayaBossangoa_gbay1287,Gbaya-Bossangoa,Africa,6.61896,17.645,gbay1287,gbp,atla1278,Atlantic-Congo,Gbaya-Bossangoa
721_Gen_genn1243,Gen,Africa,6.25971,1.67727,genn1243,gej,atla1278,Atlantic-Congo,Gen
722_Gen_genn1243,Gen,Africa,6.25971,1.67727,genn1243,gej,atla1278,Atlantic-Congo,Gen
723_Godie_godi1239,Godié,Africa,5.3944,-5.82696,godi1239,god,atla1278,Atlantic-Congo,Godié
724_Gonja_gonj1241,Gonja,Africa,8.48801,-0.72757,gonj1241,gjn,atla1278,Atlantic-Congo,Gonja
725_Northern_Grebo_nort2810,Northern Grebo,Africa,5.17103,-8.1409,nort2810,gbo,atla1278,Atlantic-Congo,Northern Grebo
726_Gude_gude1246,Gude,Africa,10.2138,13.403,gude1246,gde,afro1255,Afro-Asiatic,Gude
727_Gourmanchema_gour1243,Gourmanchéma,Africa,11.6711,1.28489,gour1243,gux,atla1278,Atlantic-Congo,Gourmanchéma
728_Hanga_hang1258,Hanga,Africa,9.33929,-1.57833,hang1258,hag,atla1278,Atlantic-Congo,Hanga
729_Hausa_haus1257,Hausa,Africa,11.1513,8.7804,haus1257,hau,afro1255,Afro-Asiatic,Hausa
730_Hausa_haus1257,Hausa,Africa,11.1513,8.7804,haus1257,hau,afro1255,Afro-Asiatic,Hausa
731_Ife_ifee1241,Ifè,Africa,7.63568,1.58494,ifee1241,ife,atla1278,Atlantic-Congo,Ifè
732_Igbo_nucl1417,Igbo,Africa,4.62705,7.23441,nucl1417,ibo,atla1278,Atlantic-Congo,Igbo
733_Igede_iged1239,Igede,Africa,6.95522,8.27362,iged1239,ige,atla1278,Atlantic-Congo,Igede
734_Southeast_Ijo_sout2774,Southeast Ijo,Africa,4.44235,6.32192,sout2774,ijs,ijoi1239,Ijoid,Southeast Ijo
735_Ikwo_ikwo1238,Ikwo,Africa,,,ikwo1238,iqw,atla1278,Atlantic-Congo,Ikwo
736_Izi_izii1239,Izi,Africa,6.33,8.0,izii1239,izz,atla1278,Atlantic-Congo,Izi
737_JolaFonyi_jola1263,Jola-Fonyi,Africa,12.75752,-15.7354766667,jola1263,dyo,atla1278,Atlantic-Congo,Jola-Fonyi
738_Jur_Modo_jurm1239,Jur Modo,Africa,6.03321,29.974,jurm1239,bex,cent2225,Central Sudanic,Jur Modo
739_Kabiye_kabi1261,Kabiyé,Africa,8.96816,0.495023,kabi1261,kbp,atla1278,Atlantic-Congo,Kabiyé
740_Kako_kako1242,Kako,Africa,3.79989,15.6282,kako1242,kkj,atla1278,Atlantic-Congo,Kako
741_Baangi_baan1242,Baangi,Africa,10.8083,5.7261,baan1242,bqx,atla1278,Atlantic-Congo,Baangi
742_Central_Kanuri_cent2050,Central Kanuri,Africa,11.8,13.13,cent2050,knc,saha1256,Saharan,Central Kanuri
743_Western_Karaboro_west2466,Western Karaboro,Africa,10.6298,-4.76482,west2466,kza,atla1278,Atlantic-Congo,Western Karaboro
744_Karang_kara1478,Karang,Africa,8.01727,15.2114,kara1478,kzr,atla1278,Atlantic-Congo,Karang
745_Kasem_kase1253,Kasem,Africa,11.0824,-1.39076,kase1253,xsm,atla1278,Atlantic-Congo,Kasem
746_Kasem_kase1253,Kasem,Africa,11.0824,-1.39076,kase1253,xsm,atla1278,Atlantic-Congo,Kasem
747_Koonzime_koon1245,Koonzime,Africa,3.25933,13.54152,koon1245,ozm,atla1278,Atlantic-Congo,Koonzime
748_Kikuyu_kiku1240,Kikuyu,Africa,-0.29005,36.719,kiku1240,kik,atla1278,Atlantic-Congo,Kikuyu
749_Northern_Kissi_nort2765,Northern Kissi,Africa,8.7283,-10.4063,nort2765,kqs,atla1278,Atlantic-Congo,Northern Kissi
750_Kom_Cameroon_komc1235,Kom (Cameroon),Africa,6.2596,10.3348,komc1235,bkm,atla1278,Atlantic-Congo,Kom (Cameroon)
751_Komo_Democratic_Republic_of_Congo_komo1260,Komo (Democratic Republic of Congo),Africa,-0.76333,26.7144,komo1260,kmw,atla1278,Atlantic-Congo,Komo (Democratic Republic of Congo)
752_Konkomba_konk1269,Konkomba,Africa,9.82224,0.2783,konk1269,xon,atla1278,Atlantic-Congo,Konkomba
753_Liberia_Kpelle_libe1247,Liberia Kpelle,Africa,6.92048,-9.96128,libe1247,xpe,mand1469,Mande,Liberia Kpelle
754_Guinea_Kpelle_guin1254,Guinea Kpelle,Africa,7.93196,-8.98843,guin1254,gkp,mand1469,Mande,Guinea Kpelle
755_Gbaya_Sudan_gbay1288,Gbaya (Sudan),Africa,8.43391,25.5173,gbay1288,krs,kres1240,Kresh-Aja,Gbaya (Sudan)
756_Krio_krio1253,Krio,Africa,10.8811,-14.3204,krio1253,kri,indo1319,Indo-European,Krio
757_Tepo_Krumen_tepo1239,Tepo Krumen,Africa,5.16267,-7.66346,tepo1239,ted,atla1278,Atlantic-Congo,Tepo Krumen
758_Kuria_kuri1259,Kuria,Africa,-1.50636,34.5049,kuri1259,kuj,atla1278,Atlantic-Congo,Kuria
759_Kusaal_kusa1250,Kusaal,Africa,10.9703,-0.38756,kusa1250,kus,atla1278,Atlantic-Congo,Kusaal
760_Lama_Togo_lama1275,Lama (Togo),Africa,8.66954,0.833293,lama1275,las,atla1278,Atlantic-Congo,Lama (Togo)
761_Lele_Chad_lele1276,Lele (Chad),Africa,9.158,15.81149,lele1276,lln,afro1255,Afro-Asiatic,Lele (Chad)
762_Lendu_lend1245,Lendu,Africa,2.1898,30.6794,lend1245,led,cent2225,Central Sudanic,Lendu
763_Loma_Liberia_loma1260,Loma (Liberia),Africa,7.91585,-9.69906,loma1260,lom,mand1469,Mande,Loma (Liberia)
764_Loko_loko1255,Loko,Africa,9.11838,-12.1583,loko1255,lok,mand1469,Mande,Loko
765_Ligbi_ligb1244,Ligbi,Africa,7.94291,-2.56353,ligb1244,lig,mand1469,Mande,Ligbi
766_WestCentral_Limba_west2450,West-Central Limba,Africa,9.52392,-12.3138,west2450,lia,atla1278,Atlantic-Congo,West-Central Limba
767_Limbum_limb1268,Limbum,Africa,6.58608,10.9802,limb1268,lmp,atla1278,Atlantic-Congo,Limbum
768_Lingala_ling1263,Kinshasa Lingala,Africa,-4.409174,15.28532,ling1263,lin,atla1278,Atlantic-Congo,Kinshasa Lingala
769_Lukpa_lukp1238,Lukpa,Africa,9.51949,1.66954,lukp1238,dop,atla1278,Atlantic-Congo,Lukpa
770_Ganda_gand1255,Ganda,Africa,0.66884,32.15153,gand1255,lug,atla1278,Atlantic-Congo,Ganda
771_Lugbara_lugb1240,Lugbara,Africa,3.02245,30.8642,lugb1240,lgg,cent2225,Central Sudanic,Lugbara
772_Lyele_lyel1241,Lyélé,Africa,12.4305,-2.59229,lyel1241,lee,atla1278,Atlantic-Congo,Lyélé
773_Donga_Mambila_came1252,Donga Mambila,Africa,6.43829,11.41953,came1252,mcu,atla1278,Atlantic-Congo,Donga Mambila
774_Western_Mambila_nige1255,Western Mambila,Africa,6.69736,11.3161,nige1255,mzk,atla1278,Atlantic-Congo,Western Mambila
775_Mampruli_mamp1244,Mampruli,Africa,10.3884,-0.74675,mamp1244,maw,atla1278,Atlantic-Congo,Mampruli
776_Western_Maninkakan_west2500,Western Maninkakan,Africa,13.5677,-12.8009,west2500,mlq,mand1469,Mande,Western Maninkakan
777_Eastern_Maninkakan_east2426,Eastern Maninkakan,Africa,9.33048,-10.5394,east2426,emk,mand1469,Mande,Eastern Maninkakan
778_Mangbetu_mang1394,Mangbetu,Africa,2.5511,27.0712,mang1394,mdj,cent2225,Central Sudanic,Mangbetu
779_Kita_Maninkakan_kita1249,Kita Maninkakan,Africa,13.1798,-9.49151,kita1249,mwk,mand1469,Mande,Kita Maninkakan
780_Mundu_mund1326,Mündü,Africa,4.22755,29.9967,mund1326,muh,atla1278,Atlantic-Congo,Mündü
781_Cross_River_Mbembe_cros1244,Cross River Mbembe,Africa,6.16926,8.23592,cros1244,mfn,atla1278,Atlantic-Congo,Cross River Mbembe
782_Mbo_Cameroon_mboc1235,Mbo (Cameroon),Africa,5.13981,9.92766,mboc1235,mbo,atla1278,Atlantic-Congo,Mbo (Cameroon)
783_Makaa_maka1304,Makaa,Africa,4.15471,13.0789,maka1304,mcp,atla1278,Atlantic-Congo,Makaa
784_Mende_Sierra_Leone_mend1266,Mende (Sierra Leone),Africa,7.90935,-10.9926,mend1266,men,mand1469,Mande,Mende (Sierra Leone)
785_Meta_meta1238,Meta',Africa,5.88942,9.87416,meta1238,mgo,atla1278,Atlantic-Congo,Meta'
786_Mamara_Senoufo_mama1271,Mamara Senoufo,Africa,12.4871,-5.28245,mama1271,myk,atla1278,Atlantic-Congo,Mamara Senoufo
787_Deg_degg1238,Deg,Africa,8.43846,-2.28724,degg1238,mzw,atla1278,Atlantic-Congo,Deg
788_MofuGudur_mofu1248,Mofu-Gudur,Africa,10.567,14.0314,mofu1248,mif,afro1255,Afro-Asiatic,Mofu-Gudur
789_Mossi_moss1236,Mossi,Africa,11.95,-1.32,moss1236,mos,atla1278,Atlantic-Congo,Mossi
790_Mwan_mwan1250,Mwan,Africa,7.87533,-5.94577,mwan1250,moa,mand1469,Mande,Mwan
791_Mundani_mund1327,Mundani,Africa,5.68073,9.91533,mund1327,mnf,atla1278,Atlantic-Congo,Mundani
792_Kituba_Congo_kitu1245,Kituba (Congo),Africa,-4.15654,14.5648,kitu1245,mkw,atla1278,Atlantic-Congo,Kituba (Congo)
793_Murle_murl1244,Murle,Africa,6.69756,33.988,murl1244,mur,surm1244,Surmic,Murle
794_Mwaghavul_mwag1236,Mwaghavul,Africa,9.47205,8.96522,mwag1236,sur,afro1255,Afro-Asiatic,Mwaghavul
795_Nafaanra_nafa1258,Nafanan,Africa,8.00522,-2.51001,nafa1258,nfr,atla1278,Atlantic-Congo,Nafanan
796_Nawdm_nawd1238,Nawdm,Africa,7.17037,0.58553,nawd1238,nmz,atla1278,Atlantic-Congo,Nawdm
797_Northern_Nuni_nort2784,Northern Nuni,Africa,12.131,-2.98206,nort2784,nuv,atla1278,Atlantic-Congo,Northern Nuni
798_Nomaande_noma1260,Nomaande,Africa,4.5893,10.9157,noma1260,lem,atla1278,Atlantic-Congo,Nomaande
799_Ngambay_ngam1268,Ngambay,Africa,8.57051,15.414,ngam1268,sba,cent2225,Central Sudanic,Ngambay
800_Ngbaka_Minagende_ngba1285,Ngbaka Minagende,Africa,2.98887,18.994,ngba1285,nga,atla1278,Atlantic-Congo,Ngbaka Minagende
801_Northern_Ngbandi_nort2774,Northern Ngbandi,Africa,3.56357,21.85251,nort2774,ngb,atla1278,Atlantic-Congo,Northern Ngbandi
802_Ngiemboon_ngie1241,Ngiemboon,Africa,5.56777,10.1266,ngie1241,nnh,atla1278,Atlantic-Congo,Ngiemboon
803_Nyabwa_nyab1255,Nyabwa,Africa,6.87615,-6.84428,nyab1255,nwb,atla1278,Atlantic-Congo,Nyabwa
804_Lamnso_lamn1239,Lamnso',Africa,6.39743,11.0684,lamn1239,lns,atla1278,Atlantic-Congo,Lamnso'
805_Nugunu_Cameroon_nugu1242,Nugunu (Cameroon),Africa,4.63103,11.1837,nugu1242,yas,atla1278,Atlantic-Congo,Nugunu (Cameroon)
806_NupeNupeTako_nupe1254,Nupe-Nupe-Tako,Africa,9.18404,5.40031,nupe1254,nup,atla1278,Atlantic-Congo,Nupe-Nupe-Tako
807_Madi_madi1260,Ma'di,Africa,3.62499,31.8471,madi1260,mhi,cent2225,Central Sudanic,Ma'di
808_Parkwa_park1239,Parkwa,Africa,11.0206,14.0964,park1239,pbi,afro1255,Afro-Asiatic,Parkwa
809_Pulaar_pula1263,Pulaar,Africa,13.8694,-13.4482,pula1263,fuc,atla1278,Atlantic-Congo,Pulaar
810_Pular_pula1262,Pular,Africa,12.1826,-12.7338,pula1262,fuf,atla1278,Atlantic-Congo,Pular
811_Rendille_rend1243,Rendille,Africa,2.27065,37.3608,rend1243,rel,afro1255,Afro-Asiatic,Rendille
812_Sabaot_saba1262,Sabaot,Africa,1.01297,34.6664,saba1262,spy,nilo1247,Nilotic,Sabaot
813_Sango_sang1328,Sango,Africa,6.78584,20.1702,sang1328,sag,atla1278,Atlantic-Congo,Sango
814_Sango_sang1328,Sango,Africa,6.78584,20.1702,sang1328,sag,atla1278,Atlantic-Congo,Sango
815_Senara_Senoufo_sena1262,Senar de Kankalaba,Africa,10.4987,-5.28216,sena1262,seq,atla1278,Atlantic-Congo,Senar de Kankalaba
816_Sereer_sere1260,Sereer,Africa,13.8941,-16.3916,sere1260,srr,atla1278,Atlantic-Congo,Sereer
817_Sissala_of_Burkina_Faso_siss1242,Sissala of Burkina Faso,Africa,11.0916,-2.38217,siss1242,sld,atla1278,Atlantic-Congo,Sissala of Burkina Faso
818_Sissala_of_Burkina_Faso_siss1242,Sissala of Burkina Faso,Africa,11.0916,-2.38217,siss1242,sld,atla1278,Atlantic-Congo,Sissala of Burkina Faso
819_Koyra_Chiini_Songhay_koyr1240,Koyra Chiini Songhay,Africa,16.192,-3.73962,koyr1240,khq,song1307,Songhay,Koyra Chiini Songhay
820_Soninke_soni1259,Soninke,Africa,13.1273,-11.7178,soni1259,snk,mand1469,Mande,Soninke
821_Soninke_soni1259,Soninke,Africa,13.1273,-11.7178,soni1259,snk,mand1469,Mande,Soninke
822_Susu_susu1250,Susu,Africa,10.4046,-13.3628,susu1250,sus,mand1469,Mande,Susu
823_Swahili_swah1253,Swahili,Africa,-8.25605,37.624,swah1253,swh,atla1278,Atlantic-Congo,Swahili
824_Tawallammat_Tamajaq_tawa1286,Tawallammat Tamajaq,Africa,13.9878,4.47692,tawa1286,ttq,afro1255,Afro-Asiatic,Tawallammat Tamajaq
825_Tamasheq_tama1365,Tamasheq,Africa,14.2038,-2.41269,tama1365,taq,afro1255,Afro-Asiatic,Tamasheq
826_Tarok_taro1263,Tarok,Africa,8.98356,10.0288,taro1263,yer,atla1278,Atlantic-Congo,Tarok
827_Teen_teen1242,Téén,Africa,9.84556,-3.71183,teen1242,lor,atla1278,Atlantic-Congo,Téén
828_Tedaga_teda1241,Tedaga,Africa,18.0426,14.7717,teda1241,tuq,saha1256,Saharan,Tedaga
829_Tem_temm1241,Tem,Africa,8.967,1.136,temm1241,kdh,atla1278,Atlantic-Congo,Tem
830_Tofin_Gbe_tofi1235,Tofin Gbe,Africa,6.51774,2.43226,tofi1235,tfi,atla1278,Atlantic-Congo,Tofin Gbe
831_Timne_timn1235,Timne,Africa,8.90294,-12.3331,timn1235,tem,atla1278,Atlantic-Congo,Timne
832_Tikar_tika1246,Tikar,Africa,5.87004,11.6104,tika1246,tik,atla1278,Atlantic-Congo,Tikar
833_Toposa_topo1242,Toposa,Africa,5.15904,34.2159,topo1242,toq,nilo1247,Nilotic,Toposa
834_Toura_Cote_dIvoire_tour1242,Toura (Côte d'Ivoire),Africa,7.76747,-7.33105,tour1242,neb,mand1469,Mande,Toura (Côte d'Ivoire)
835_Northern_Toussian_nort2787,Northern Toussian,Africa,11.133,-4.88274,nort2787,tsp,atla1278,Atlantic-Congo,Northern Toussian
836_Vagla_vagl1239,Vagla,Africa,9.33848,-2.31333,vagl1239,vag,atla1278,Atlantic-Congo,Vagla
837_Vute_vute1244,Vute,Africa,6.13603,11.8839,vute1244,vut,atla1278,Atlantic-Congo,Vute
838_Waama_waam1244,Waama,Africa,10.5956,1.65318,waam1244,wwa,atla1278,Atlantic-Congo,Waama
839_Wan_wann1242,Wan,Africa,7.88773,-5.82092,wann1242,wan,mand1469,Mande,Wan
840_WobeWe_Northern_weno1238,Wobe-Wè Northern,Africa,7.40391,-7.24617,weno1238,wob,atla1278,Atlantic-Congo,Wobe-Wè Northern
841_Wolof_nucl1347,Wolof,Africa,15.2534,-15.383,nucl1347,wol,atla1278,Atlantic-Congo,Wolof
842_Yamba_yamb1251,Yamba,Africa,6.535505,11.07711,yamb1251,yam,atla1278,Atlantic-Congo,Yamba
843_Yambeta_yamb1252,Yambeta,Africa,4.83615,10.9369,yamb1252,yat,atla1278,Atlantic-Congo,Yambeta
844_Yaoure_yaou1238,Yaouré,Africa,6.95282,-5.57851,yaou1238,yre,mand1469,Mande,Yaouré
845_Yemba_yemb1246,Yemba,Africa,5.47421,10.0214,yemb1246,ybb,atla1278,Atlantic-Congo,Yemba
846_Yom_yomm1242,Yom,Africa,9.87186,1.81099,yomm1242,pil,atla1278,Atlantic-Congo,Yom
847_Yoruba_yoru1245,Yoruba,Africa,7.15345,3.67225,yoru1245,yor,atla1278,Atlantic-Congo,Yoruba
848_Yoruba_yoru1245,Yoruba,Africa,7.15345,3.67225,yoru1245,yor,atla1278,Atlantic-Congo,Yoruba
849_Zande_zand1248,Zande,Africa,4.62047,26.7157,zand1248,zne,atla1278,Atlantic-Congo,Zande
850_ZarmaKaado_zarm1239,Zarma-Kaado,Africa,12.8554,2.41173,zarm1239,dje,song1307,Songhay,Zarma-Kaado
851_ZulgoGemzek_zulg1242,Zulgo-Gemzek,Africa,10.827,14.0578,zulg1242,gnd,afro1255,Afro-Asiatic,Zulgo-Gemzek
852_Fwe_fwee1238,Fwe,Africa,-17.72372,24.43151,fwee1238,fwe,atla1278,Atlantic-Congo,Fwe
853_Yeyi_yeyi1239,Yeyi,Africa,-18.9178,23.6088,yeyi1239,yey,atla1278,Atlantic-Congo,Yeyi
854_Cavinena_cavi1250,Cavineña,South America,-13.3544,-66.6277,cavi1250,cav,pano1259,Pano-Tacanan,Cavineña
855_Chamicuro_cham1318,Chamicuro,South America,-5.1149,-75.6778,cham1318,ccc,araw1281,Arawakan,Chamicuro
856_Chechen_chec1245,Chechen,Eurasia,43.5,45.5,chec1245,che,nakh1245,Nakh-Daghestanian,Chechen
857_Chepang_chep1245,Chepang,Eurasia,27.7206,84.9017,chep1245,cdm,sino1245,Sino-Tibetan,Chepang
858_Eastern_Mari_east2328,Eastern Mari,Eurasia,55.8307,48.405,east2328,mhr,ural1272,Uralic,Eastern Mari
859_Lealao_Chinantec_leal1235,Lealao Chinantec,North America,17.3162,-95.9265,leal1235,cle,otom1299,Otomanguean,Lealao Chinantec
860_Chol_chol1282,Chol,North America,17.4897,-92.4698,chol1282,ctu,maya1287,Mayan,Chol
861_Chrau_chra1242,Chrau,Eurasia,10.8021,107.293,chra1242,crw,aust1305,Austroasiatic,Chrau
862_Barbareno_barb1263,Barbareño,North America,34.462,-119.699,barb1263,boi,chum1262,Chumashan,Barbareño
863_Coeur_dAlene_coeu1236,Coeur d'Alene,North America,47.2958,-116.715,coeu1236,crd,sali1255,Salishan,Coeur d'Alene
864_Comanche_coma1245,Comanche,North America,34.0,-101.0,coma1245,com,utoa1244,Uto-Aztecan,Comanche
865_Cupeno_cupe1243,Cupeño,North America,33.3148,-116.515,cupe1243,cup,utoa1244,Uto-Aztecan,Cupeño
866_Cuvok_cuvo1236,Cuvok,Africa,10.6448,14.0006,cuvo1236,cuv,afro1255,Afro-Asiatic,Cuvok
867_Denya_deny1238,Denya,Africa,5.97237,9.39989,deny1238,anv,atla1278,Atlantic-Congo,Denya
868_Nepali_Kurux_nepa1253,Nepali Kurux,Eurasia,26.72057,86.00255,nepa1253,kxl,drav1251,Dravidian,Nepali Kurux
869_Mufian_mufi1238,Mufian,Papunesia,-3.57932,142.955,mufi1238,aoj,nucl1708,Nuclear Torricelli,Mufian
870_Usarufa_usar1243,Usarufa,Papunesia,-6.38898,145.633,usar1243,usa,nucl1709,Nuclear Trans New Guinea,Usarufa
871_Korafe_kora1295,Korafe,Papunesia,,,kora1295,,nucl1709,Nuclear Trans New Guinea,Korafe
872_Binumarien_binu1245,Binumarien,Papunesia,-6.22068,146.102,binu1245,bjr,nucl1709,Nuclear Trans New Guinea,Binumarien
873_Eggon_eggo1239,Eggon,Africa,8.71442,8.45686,eggo1239,ego,atla1278,Atlantic-Congo,Eggon
874_Ekpeye_ekpe1253,Ekpeye,Africa,5.06715,6.53362,ekpe1253,ekp,atla1278,Atlantic-Congo,Ekpeye
875_Endo_endo1242,Endo,Africa,,,endo1242,,nilo1247,Nilotic,Endo
876_Esimbi_esim1238,Esimbi,Africa,6.50094,9.86936,esim1238,ags,atla1278,Atlantic-Congo,Esimbi
877_Fang_Equatorial_Guinea_fang1246,Fang (Equatorial Guinea),Africa,1.723965,11.61454,fang1246,fan,atla1278,Atlantic-Congo,Fang (Equatorial Guinea)
878_Furu_furu1242,Furu,Africa,4.485,20.6448,furu1242,fuu,cent2225,Central Sudanic,Furu
879_Karadjeri_kara1476,Karadjeri,Australia,-18.6771,122.334,kara1476,gbd,pama1250,Pama-Nyungan,Karadjeri
880_Gbari_gbar1246,Gbari,Africa,8.46411,7.10757,gbar1246,gby,atla1278,Atlantic-Congo,Gbari
881_Golin_goli1247,Golin,Papunesia,-6.2249,144.8505,goli1247,gvf,nucl1709,Nuclear Trans New Guinea,Golin
882_Guajajara_guaj1255,Guajajára,South America,-4.69461,-45.7081,guaj1255,gub,tupi1275,Tupian,Guajajára
883_Bininj_KunWok_gunw1252,Bininj Kun-Wok,Australia,-12.3398,133.358,gunw1252,gup,gunw1250,Gunwinyguan,Bininj Kun-Wok
884_Haya_haya1250,Haya,Africa,-1.70878,31.4846,haya1250,hay,atla1278,Atlantic-Congo,Haya
885_Huron_huro1249,Lorette Huron,North America,,,huro1249,,iroq1247,Iroquoian,Lorette Huron
886_Huichol_huic1243,Huichol,North America,21.954,-104.062,huic1243,hch,utoa1244,Uto-Aztecan,Huichol
887_Huaylas_Ancash_Quechua_huay1240,Huaylas Ancash Quechua,South America,-9.38709,-77.7768,huay1240,qwh,quec1387,Quechuan,Huaylas Ancash Quechua
888_San_Mateo_del_Mar_Huave_sanm1287,San Mateo del Mar Huave,North America,16.2129,-95.0077,sanm1287,huv,huav1256,Huavean,San Mateo del Mar Huave
889_Jauja_Wanca_Quechua_jauj1238,Jauja Wanca Quechua,South America,-11.6747,-75.2786,jauj1238,qxw,quec1387,Quechuan,Jauja Wanca Quechua
890_Luyi_luya1241,Luyi,Africa,-15.01,22.67,luya1241,lyn,atla1278,Atlantic-Congo,Luyi
891_Ibani_iban1261,Ibani,Africa,4.49119,7.23558,iban1261,iby,ijoi1239,Ijoid,Ibani
892_Imonda_imon1245,Imonda,Papunesia,-3.31228,141.171,imon1245,imn,bord1247,Border,Imonda
893_Ingush_ingu1240,Ingush,Eurasia,43.11,45.03,ingu1240,inh,nakh1245,Nakh-Daghestanian,Ingush
894_Isaka_kris1246,I'saka,Papunesia,-2.80084,141.303,kris1246,ksi,skoo1245,Sko,I'saka
895_Yalunka_yalu1240,Yalunka,Africa,9.97186,-11.2836,yalu1240,yal,mand1469,Mande,Yalunka
896_Izere_izer1241,Izere,Africa,9.5,8.7,izer1241,izr,atla1278,Atlantic-Congo,Izere
897_Madi_jama1261,Madi,South America,-7.62223,-66.5662,jama1261,jaa,araw1282,Arawan,Madi
898_Towa_jeme1245,Towa,North America,35.5994,-106.766,jeme1245,tow,kiow1265,Kiowa-Tanoan,Towa
899_Lijili_liji1238,Lijili,Africa,8.52193,8.35562,liji1238,mgi,atla1278,Atlantic-Congo,Lijili
900_Kabyle_kaby1243,Kabyle,Africa,36.4103,4.76137,kaby1243,kab,afro1255,Afro-Asiatic,Kabyle
901_Gidar_gida1247,Gidar,Africa,9.874715,14.07845,gida1247,gid,afro1255,Afro-Asiatic,Gidar
902_Kayabi_kaya1329,Kayabí,South America,-11.2747,-55.5479,kaya1329,kyz,tupi1275,Tupian,Kayabí
903_Kamasau_kama1367,Kamasau,Papunesia,-3.8503,143.842,kama1367,kms,nucl1708,Nuclear Torricelli,Kamasau
904_Kanoe_kano1245,Kanoê,South America,-12.1789,-64.5812,kano1245,kxo,,,Kanoê
905_Kenswei_Nsei_kens1251,Kenswei Nsei,Africa,6.01713,10.412,kens1251,ndb,atla1278,Atlantic-Congo,Kenswei Nsei
906_Eastern_Karaboro_east2398,Eastern Karaboro,Africa,10.4987,-4.52253,east2398,xrb,atla1278,Atlantic-Congo,Eastern Karaboro
907_Karipuna_Creole_French_kari1301,Uaçá Creole French,South America,3.42825,-51.6888,kari1301,kmv,indo1319,Indo-European,Uaçá Creole French
908_Kenyang_keny1279,Kenyang,Africa,5.58288,9.55918,keny1279,ken,atla1278,Atlantic-Congo,Kenyang
909_Kharia_khar1287,Kharia,Eurasia,22.3571,84.3922,khar1287,khr,aust1305,Austroasiatic,Kharia
910_Chong_of_Chanthaburi_chon1284,Chong of Chanthaburi,Eurasia,12.5218,102.514,chon1284,cog,aust1305,Austroasiatic,Chong of Chanthaburi
911_Kinyarwanda_kiny1244,Kinyarwanda,Africa,-1.56771,29.6441,kiny1244,kin,atla1278,Atlantic-Congo,Kinyarwanda
912_Kirike_kiri1254,Kirike,Africa,4.41126,6.98938,kiri1254,okr,ijoi1239,Ijoid,Kirike
913_Kokota_koko1269,Kokota,Papunesia,-8.16481,159.191,koko1269,kkk,aust1307,Austronesian,Kokota
914_Bakole_bako1250,Bakole,Africa,4.43654,8.97387,bako1250,kme,atla1278,Atlantic-Congo,Bakole
915_Konni_konn1242,Konni,Africa,10.2368,-1.54376,konn1242,kma,atla1278,Atlantic-Congo,Konni
916_Kuay_kuay1244,Kuay,Eurasia,,,kuay1244,,aust1305,Austroasiatic,Kuay
917_Kulung_Nepal_kulu1253,Kulung (Nepal),Eurasia,27.1606,87.5717,kulu1253,kle,sino1245,Sino-Tibetan,Kulung (Nepal)
918_Kuot_kuot1243,Kuot,Papunesia,-3.06952,151.537,kuot1243,kto,,,Kuot
919_Kusunda_kusu1250,Kusunda,Eurasia,28.33,82.6,kusu1250,kgg,,,Kusunda
920_Kuvi_kuvi1243,Kuvi,Eurasia,18.8832,83.7552,kuvi1243,kxv,drav1251,Dravidian,Kuvi
921_Kwaza_kwaz1243,Kwaza,South America,-11.6667,-61.1833,kwaz1243,xwa,,,Kwaza
922_LehKenhat_lada1244,Leh Ladakhi,Eurasia,33.468,80.6013,lada1244,lbj,sino1245,Sino-Tibetan,Leh Ladakhi
923_Langi_lang1320,Langi,Africa,-4.71413,35.9517,lang1320,lag,atla1278,Atlantic-Congo,Langi
924_Lao_laoo1244,Lao,Eurasia,19.0,102.46,laoo1244,lao,taik1256,Tai-Kadai,Lao
925_Lavukaleve_lavu1241,Lavukaleve,Papunesia,-9.05569,159.119,lavu1241,lvk,,,Lavukaleve
